,pcid,compName,smile,iupac name
2161,6419727,3-Carboxy-3-hydroxy-4-methylpentanoate,CC(C)C(CC(=O)[O-])(C(=O)[O-])O,(2S)-2-hydroxy-2-propan-2-ylbutanedioate
2162,21145135,(S)-2-Aceto-2-hydroxybutanoate,CCC(C(=O)C)(C(=O)[O-])O,(2S)-2-ethyl-2-hydroxy-3-oxobutanoate
2163,21145376,"(R)-2,3-Dihydroxy-3-methylpentanoate",CCC(C)(C(C(=O)[O-])O)O,"(2R,3R)-2,3-dihydroxy-3-methylpentanoate"
2164,91825728,3-Deoxy-D-manno-octulosonate 8-phosphate,C1C(C(C(OC1(C(=O)[O-])O)C(COP(=O)([O-])[O-])O)O)O,"(2R,4R,5R,6R)-2,4,5-trihydroxy-6-[(1R)-1-hydroxy-2-phosphonatooxyethyl]oxane-2-carboxylate"
2165,21681234,3-Deoxy-D-manno-2-octulosonate,C1C(C(C(OC1(C(=O)[O-])O)C(CO)O)O)O,"(2R,4R,5R,6R)-6-[(1R)-1,2-dihydroxyethyl]-2,4,5-trihydroxyoxane-2-carboxylate"
2166,440995,Lactose C12H22O11,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,"(2R,3R,4S,5R,6S)-2-(hydroxymethyl)-6-[(2R,3S,4R,5R)-4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxane-3,4,5-triol"
2167,7006474,L-alanine-L-glutamate,CC(C(=O)NC(CCC(=O)[O-])C(=O)[O-])[NH3+],(2S)-2-[[(2S)-2-azaniumylpropanoyl]amino]pentanedioate
2168,439231,L-Lactaldehyde,CC(C=O)O,(2S)-2-hydroxypropanal
2169,3527278,4-Methyl-2-oxopentanoate,CC(C)CC(=O)C(=O)[O-],4-methyl-2-oxopentanoate
2170,25245420,Lipoyl-AMP,C1CSSC1CCCCC(=O)OP(=O)([O-])OCC2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)O,"[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl 5-[(3R)-dithiolan-3-yl]pentanoyl phosphate"
2171,25244473,KDO(2)-lipid (A),CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(C(OC(C1OP(=O)([O-])[O-])COC2(CC(C(C(O2)C(CO)O)O)OC3(CC(C(C(O3)C(CO)O)O)O)C(=O)[O-])C(=O)[O-])OCC4C(C(C(C(O4)OP(=O)([O-])[O-])NC(=O)CC(CCCCCCCCCCC)O)OC(=O)CC(CCCCCCCCCCC)O)O)NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC,"(2R,4R,5R,6R)-2-[(2R,4R,5R,6R)-2-carboxylato-6-[(1R)-1,2-dihydroxyethyl]-2-[[(2R,3S,4R,5R,6R)-5-[[(3R)-3-dodecanoyloxytetradecanoyl]amino]-6-[[(2R,3S,4R,5R,6R)-3-hydroxy-5-[[(3R)-3-hydroxytetradecanoyl]amino]-4-[(3R)-3-hydroxytetradecanoyl]oxy-6-phosphonatooxyoxan-2-yl]methoxy]-3-phosphonatooxy-4-[(3R)-3-tetradecanoyloxytetradecanoyl]oxyoxan-2-yl]methoxy]-5-hydroxyoxan-4-yl]oxy-6-[(1R)-1,2-dihydroxyethyl]-4,5-dihydroxyoxane-2-carboxylate"
2172,9547070,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0),CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O,[(2R)-3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] tetradecanoate
2173,9547068,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0),CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O,[(2R)-3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] octadecanoate
2174,71296221,1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0),CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(CO)O)O,"[(2S)-2,3-dihydroxypropyl] [(2R)-2-hydroxy-3-octadecanoyloxypropyl] phosphate"
2175,71296157,1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1),CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(CO)O)O,"[(2S)-2,3-dihydroxypropyl] [(2R)-2-hydroxy-3-[(Z)-octadec-9-enoyl]oxypropyl] phosphate"
2176,45479565,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0),CCCCCCCCCCCC(=O)OC(CO)COP(=O)(O)OCCN,[1-[2-aminoethoxy(hydroxy)phosphoryl]oxy-3-hydroxypropan-2-yl] dodecanoate
2177,45479389,Acyl phosphatidylglycerol (n-C12:0),CCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)O,"[(2R)-2,3-di(dodecanoyloxy)propyl] [(2S)-3-dodecanoyloxy-2-hydroxypropyl] phosphate"
2178,45479655,Acyl phosphatidylglycerol (n-C16:0),CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC)O,"[(2R)-2,3-di(hexadecanoyloxy)propyl] [(2S)-3-hexadecanoyloxy-2-hydroxypropyl] phosphate"
2179,53480667,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0),CCCCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)(O)OCCN,[(2R)-1-[2-aminoethoxy(hydroxy)phosphoryl]oxy-3-hydroxypropan-2-yl] octadecanoate
2180,45479710,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0),CCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC(CO)O,"2,3-dihydroxypropyl (3-hydroxy-2-tetradecanoyloxypropyl) phosphate"
2181,45266608,Malonyl CoA C24H33N7O19P3S,CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-])O,"3-[2-[3-[[(2R)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonatooxyoxolan-2-yl]methoxy-oxidophosphoryl]oxy-oxidophosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethylsulfanyl]-3-oxopropanoate"
2182,70679148,Malonyl-CoA methyl ester,CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)OC)O,"[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-2-[[[[3-hydroxy-4-[[3-[2-(3-methoxy-3-oxopropanoyl)sulfanylethylamino]-3-oxopropyl]amino]-2,2-dimethyl-4-oxobutoxy]-oxidophosphoryl]oxy-oxidophosphoryl]oxymethyl]oxolan-3-yl] phosphate"
2183,46906104,2(alpha-D-Mannosyl-6-phosphate)-D-glycerate,C(C1C(C(C(C(O1)OC(CO)C(=O)[O-])O)O)O)OP(=O)([O-])[O-],"(2R)-3-hydroxy-2-[(2R,3S,4S,5S,6R)-3,4,5-trihydroxy-6-(phosphonatooxymethyl)oxan-2-yl]oxypropanoate"
2184,21605869,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate",CC1(C(COP(=O)(OP(=O)(O1)[O-])[O-])O)CO,"(6S,7R)-6-(hydroxymethyl)-6-methyl-2,4-dioxido-2,4-dioxo-1,3,5,2lambda5,4lambda5-trioxadiphosphocan-7-ol"
2185,84815,D-Methionine,CSCCC(C(=O)O)N,(2R)-2-amino-4-methylsulfanylbutanoic acid
2186,169622,Maltoheptaose,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC(C(CO)O)C(C(C=O)O)O)CO)CO)CO)CO)CO)O)O)O)O,"(2R,3R,4R,5R)-4-[(2R,3R,4R,5S,6R)-5-[(2R,3R,4R,5S,6R)-5-[(2R,3R,4R,5S,6R)-5-[(2R,3R,4R,5S,6R)-5-[(2R,3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3,5,6-tetrahydroxyhexanal"
2187,45266561,(S)-Methylmalonyl-CoA,CC(C(=O)[O-])C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,"(2S)-3-[2-[3-[[(2R)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonatooxyoxolan-2-yl]methoxy-oxidophosphoryl]oxy-oxidophosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethylsulfanyl]-2-methyl-3-oxopropanoate"
2188,23615341,D-Mannitol 1-phosphate,C(C(C(C(C(COP(=O)([O-])[O-])O)O)O)O)O,"[(2R,3R,4R,5R)-2,3,4,5,6-pentahydroxyhexyl] phosphate"
2189,91825729,CMP-3-deoxy-D-manno-octulosonate,C1C(C(C(OC1(C(=O)[O-])OP(=O)([O-])OCC2C(C(C(O2)N3C=CC(=NC3=O)N)O)O)C(CO)O)O)O,"(2R,4R,5R,6R)-2-[[(2R,3S,4R,5R)-5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxidophosphoryl]oxy-6-[(1R)-1,2-dihydroxyethyl]-4,5-dihydroxyoxane-2-carboxylate"
2190,10329123,"2,3,2'3'-Tetrakis(beta-hydroxymyristoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate",CCCCCCCCCCCC(CC(=O)NC1C(C(C(OC1OP(=O)([O-])[O-])COC2C(C(C(C(O2)CO)OP(=O)([O-])[O-])OC(=O)CC(CCCCCCCCCCC)O)NC(=O)CC(CCCCCCCCCCC)O)O)OC(=O)CC(CCCCCCCCCCC)O)O,"[(2R,3R,4R,5S,6R)-5-hydroxy-6-[[(2R,3R,4R,5S,6R)-6-(hydroxymethyl)-3-[[(3R)-3-hydroxytetradecanoyl]amino]-4-[(3R)-3-hydroxytetradecanoyl]oxy-5-phosphonatooxyoxan-2-yl]oxymethyl]-3-[[(3R)-3-hydroxytetradecanoyl]amino]-4-[(3R)-3-hydroxytetradecanoyl]oxyoxan-2-yl] phosphate"
2191,25246208,KDO-lipid IV(A),CCCCCCCCCCCC(CC(=O)NC1C(C(C(OC1OP(=O)([O-])[O-])COC2C(C(C(C(O2)COC3(CC(C(C(O3)C(CO)O)O)O)C(=O)[O-])OP(=O)([O-])[O-])OC(=O)CC(CCCCCCCCCCC)O)NC(=O)CC(CCCCCCCCCCC)O)O)OC(=O)CC(CCCCCCCCCCC)O)O,"(2R,4R,5R,6R)-6-[(1R)-1,2-dihydroxyethyl]-4,5-dihydroxy-2-[[(2R,3S,4R,5R,6R)-6-[[(2R,3S,4R,5R,6R)-3-hydroxy-5-[[(3R)-3-hydroxytetradecanoyl]amino]-4-[(3R)-3-hydroxytetradecanoyl]oxy-6-phosphonatooxyoxan-2-yl]methoxy]-5-[[(3R)-3-hydroxytetradecanoyl]amino]-4-[(3R)-3-hydroxytetradecanoyl]oxy-3-phosphonatooxyoxan-2-yl]methoxy]oxane-2-carboxylate"
2192,45479366,Phospho-heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA,CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(C(OC(C1OP(=O)([O-])[O-])COC2(CC(C(C(O2)C(CO)O)OC3C(C(C(C(O3)C(CO)O)OP(=O)([O-])[O-])OC4C(C(C(C(O4)C(COC5C(C(C(C(O5)C(CO)O)O)O)O)O)OP(=O)([O-])[O-])O)O)O)OC6(CC(C(C(O6)C(CO)O)O)O)C(=O)[O-])C(=O)[O-])OCC7C(C(C(C(O7)OP(=O)(O)O)N=C(CC(CCCCCCCCCCC)O)[O-])OC(=O)CC(CCCCCCCCCCC)O)O)N=C(CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[O-],"2-[(2R,4R,5R,6R)-2-carboxylato-6-[(1R)-1,2-dihydroxyethyl]-5-[(3S,4R,5R)-6-[(1S)-1,2-dihydroxyethyl]-4-[(3S,4R,5S)-6-[(1S)-2-[6-(1,2-dihydroxyethyl)-3,4,5-trihydroxyoxan-2-yl]oxy-1-hydroxyethyl]-3,4-dihydroxy-5-phosphonatooxyoxan-2-yl]oxy-3-hydroxy-5-phosphonatooxyoxan-2-yl]oxy-2-[[(2R,3S,4R,5R,6R)-5-[[(3R)-3-dodecanoyloxy-1-oxidotetradecylidene]amino]-6-[[(2R,3S,4R,5R,6R)-3-hydroxy-5-[[(3R)-3-hydroxy-1-oxidotetradecylidene]amino]-4-[(3R)-3-hydroxytetradecanoyl]oxy-6-phosphonooxyoxan-2-yl]methoxy]-3-phosphonatooxy-4-[(3R)-3-tetradecanoyloxytetradecanoyl]oxyoxan-2-yl]methoxy]oxan-4-yl]oxy-6-(1,2-dihydroxyethyl)-4,5-dihydroxyoxane-2-carboxylate"
2193,45479673,Kdo-phospho-heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA,CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(C(OC(C1OP(=O)([O-])[O-])COC2(CC(C(C(O2)C(CO)O)OC3C(C(C(C(O3)C(CO)O)OP(=O)([O-])[O-])OC4C(C(C(C(O4)C(COC5C(C(C(C(O5)C(CO)O)O)O)O)O)OP(=O)([O-])[O-])O)O)O)OC6(CC(C(C(O6)C(CO)O)O)OC7(CC(C(C(O7)C(CO)O)O)O)C(=O)[O-])C(=O)[O-])C(=O)[O-])OCC8C(C(C(C(O8)OP(=O)(O)O)N=C(CC(CCCCCCCCCCC)O)[O-])OC(=O)CC(CCCCCCCCCCC)O)O)N=C(CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[O-],"2-[2-carboxylato-2-[2-carboxylato-6-(1,2-dihydroxyethyl)-5-[6-(1,2-dihydroxyethyl)-4-[6-[2-[6-(1,2-dihydroxyethyl)-3,4,5-trihydroxyoxan-2-yl]oxy-1-hydroxyethyl]-3,4-dihydroxy-5-phosphonatooxyoxan-2-yl]oxy-3-hydroxy-5-phosphonatooxyoxan-2-yl]oxy-2-[[5-[(3-dodecanoyloxy-1-oxidotetradecylidene)amino]-6-[[3-hydroxy-5-[(3-hydroxy-1-oxidotetradecylidene)amino]-4-(3-hydroxytetradecanoyloxy)-6-phosphonooxyoxan-2-yl]methoxy]-3-phosphonatooxy-4-(3-tetradecanoyloxytetradecanoyloxy)oxan-2-yl]methoxy]oxan-4-yl]oxy-6-(1,2-dihydroxyethyl)-5-hydroxyoxan-4-yl]oxy-6-(1,2-dihydroxyethyl)-4,5-dihydroxyoxane-2-carboxylate"
2194,49792072,Molybdopterin guanine dinucleotide,C1=NC2=C(N1C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OCC4C(=C(C5C(O4)NC6=C(N5)C(=O)N=C(N6)N)S)[S-])O)O)NC(=NC2=O)N,"[[(5aR,8R,9aR)-2-amino-4-oxo-6-sulfanyl-7-sulfido-1,5,5a,8,9a,10-hexahydropyrano[3,2-g]pteridin-8-yl]methoxy-oxidophosphoryl] [(2R,3S,4R,5R)-5-(2-amino-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphate"
2195,86289097,"Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala",CC(C(=O)NC(CCC(=O)NC(CCCC(C(=O)[O-])[NH3+])C(=O)NC(C)C(=O)NC(C)C(=O)[O-])C(=O)[O-])NC(=O)C(C)OC1C(C(OC(C1OC2C(C(C(C(O2)CO)O)O)NC(=O)C)CO)OP(=O)([O-])OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)NC(=O)C,"(2R,6S)-6-[[(4R)-4-[[(2S)-2-[[(2R)-2-[(2R,3S,4R,5R,6R)-5-acetamido-3-[(2S,3R,4R,5S,6R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-(hydroxymethyl)-6-[oxido-[oxido-[(2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34E,38E)-3,7,11,15,19,23,27,31,35,39,43-undecamethyltetratetraconta-2,6,10,14,18,22,26,30,34,38,42-undecaenoxy]phosphoryl]oxyphosphoryl]oxyoxan-4-yl]oxypropanoyl]amino]propanoyl]amino]-4-carboxylatobutanoyl]amino]-2-azaniumyl-7-[[(2R)-1-[[(1R)-1-carboxylatoethyl]amino]-1-oxopropan-2-yl]amino]-7-oxoheptanoate"
2196,9543142,Malonate semialdehyde,C(C=O)C(=O)[O-],3-oxopropanoate
2197,439176,5-Methylthioadenosine,CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,"(2R,3R,4S,5S)-2-(6-aminopurin-9-yl)-5-(methylsulfanylmethyl)oxolane-3,4-diol"
2198,42626431,5-Methyltetrahydrofolate,CN1C(CNC2=C1C(=O)N=C(N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-],"(2S)-2-[[4-[[(6S)-2-amino-5-methyl-4-oxo-1,6,7,8-tetrahydropteridin-6-yl]methylamino]benzoyl]amino]pentanedioate"
2199,193305,L-Glutamate 5-semialdehyde,C(CC(C(=O)O)N)C=O,(2S)-2-amino-5-oxopentanoic acid
2200,20056867,CDP C9H12N3O11P2,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])[O-])O)O,"[[(2R,3S,4R,5R)-5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxidophosphoryl] phosphate"
2201,25246037,DUDP C9H11N2O11P2,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)([O-])OP(=O)([O-])[O-])O,"[[(2R,3S,5R)-5-(2,4-dioxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methoxy-oxidophosphoryl] phosphate"
2202,23617374,NMN C11H14N2O8P,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])[O-])O)O)C(=O)N,"[(2R,3S,4R,5R)-5-(3-carbamoylpyridin-1-ium-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphate"
2203,46878382,Nicotinate D-ribonucleotide,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])[O-])O)O)C(=O)[O-],"1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(phosphonatooxymethyl)oxolan-2-yl]pyridin-1-ium-3-carboxylate"
2204,45266646,Deamino-NAD+,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)[O-],"1-[(2R,3R,4S,5R)-5-[[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxidophosphoryl]oxy-oxidophosphoryl]oxymethyl]-3,4-dihydroxyoxolan-2-yl]pyridin-1-ium-3-carboxylate"
2205,1778309,UMP C9H11N2O9P,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)([O-])[O-])O)O,"[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphate"
2206,5789,Thymidine C10H14N2O5,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O,"1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-methylpyrimidine-2,4-dione"
2207,7156952,IDP C10H11N4O11P2,C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])[O-])O)O,"[[(2R,3S,4R,5R)-3,4-dihydroxy-5-(6-oxo-3H-purin-9-yl)oxolan-2-yl]methoxy-oxidophosphoryl] phosphate"
2208,3440921,Inorganic triphosphate,[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-],[oxido(phosphonatooxy)phosphoryl] phosphate
2209,45479339,O16 antigen undecaprenyl diphosphate,CC1C(C(C(C(O1)OC2C(C(OC(C2O)COC3C(C(C(C(O3)CO)O)O)O)OP(=O)(O)OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)N=C(C)[O-])OC(=O)C)OC4C(C(C(C(O4)COC5C(C(C(O5)C(CO)O)O)O)O)O)O)O,"N-[4-[3-acetyloxy-4-[6-[[5-(1,2-dihydroxyethyl)-3,4-dihydroxyoxolan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-5-hydroxy-6-methyloxan-2-yl]oxy-5-hydroxy-2-[hydroxy-[oxido-[(2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34E,38E)-3,7,11,15,19,23,27,31,35,39,43-undecamethyltetratetraconta-2,6,10,14,18,22,26,30,34,38,42-undecaenoxy]phosphoryl]oxyphosphoryl]oxy-6-[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-3-yl]ethanimidate"
2210,45479591,(O16 antigen)x2 undecaprenyl diphosphate,CC1C(C(C(C(O1)OC2C(C(OC(C2O)COC3C(C(C(C(O3)CO)O)O)O)OC4C(C(OC4OCC5C(C(C(C(O5)OC6C(C(OC(C6OC(=O)C)OC7C(C(OC(C7O)COC8C(C(C(C(O8)CO)O)O)O)OP(=O)(O)OP(=O)(O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)N=C(C)[O-])C)O)O)O)O)C(CO)O)O)N=C(C)[O-])OC(=O)C)OC9C(C(C(C(O9)COC1C(C(C(O1)C(CO)O)O)O)O)O)O)O,"N-[4-[3-acetyloxy-4-[6-[[5-(1,2-dihydroxyethyl)-3,4-dihydroxyoxolan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-5-hydroxy-6-methyloxan-2-yl]oxy-2-[2-[[6-[3-acetyloxy-5-hydroxy-2-[5-hydroxy-2-[hydroxy-[hydroxy-[(2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34E,38E)-3,7,11,15,19,23,27,31,35,39,43-undecamethyltetratetraconta-2,6,10,14,18,22,26,30,34,38,42-undecaenoxy]phosphoryl]oxyphosphoryl]oxy-3-(1-oxidoethylideneamino)-6-[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-4-yl]oxy-6-methyloxan-4-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-5-(1,2-dihydroxyethyl)-4-hydroxyoxolan-3-yl]oxy-5-hydroxy-6-[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-3-yl]ethanimidate"
2211,45479267,O-acetyl-rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate,CC1C(C(C(C(O1)OC2C(C(OC(C2O)CO)OP(=O)(O)OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)N=C(C)[O-])OC(=O)C)O)O,"N-[4-(3-acetyloxy-4,5-dihydroxy-6-methyloxan-2-yl)oxy-5-hydroxy-6-(hydroxymethyl)-2-[hydroxy-[oxido-[(2E,6E,10E,14E,18E,22E,26E,30E,34E,38E)-3,7,11,15,19,23,27,31,35,39,43-undecamethyltetratetraconta-2,6,10,14,18,22,26,30,34,38,42-undecaenoxy]phosphoryl]oxyphosphoryl]oxyoxan-3-yl]ethanimidate"
2212,45479570,Glucosyl-O-acetyl-rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate,CC1C(C(C(C(O1)OC2C(C(OC(C2O)CO)OP(=O)(O)OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)N=C(C)[O-])OC(=O)C)OC3C(C(C(C(O3)CO)O)O)O)O,"N-[4-[3-acetyloxy-5-hydroxy-6-methyl-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-6-(hydroxymethyl)-2-[hydroxy-[oxido-[(2E,6E,10E,14E,18E,22E,26E,30E,34E,38E)-3,7,11,15,19,23,27,31,35,39,43-undecamethyltetratetraconta-2,6,10,14,18,22,26,30,34,38,42-undecaenoxy]phosphoryl]oxyphosphoryl]oxyoxan-3-yl]ethanimidate"
2213,3593277,2-Oxobutanoate,CCC(=O)C(=O)[O-],2-oxobutanoate
2214,49852330,"2-Octaprenyl-3-methyl-6-methoxy- 1,4-benzoquinol",CC1=C(C(=C(C=C1O)OC)O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,"5-methoxy-2-methyl-3-[(2E,6E,10E,14E,18E,22E,26E)-3,7,11,15,19,23,27,31-octamethyldotriaconta-2,6,10,14,18,22,26,30-octaenyl]benzene-1,4-diol"
2215,50986110,"2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol",CC1=C(C(=C(C(=C1O)O)OC)O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,"3-methoxy-6-methyl-5-[(2E,6E,10E,14E,18E,22E,26E)-3,7,11,15,19,23,27,31-octamethyldotriaconta-2,6,10,14,18,22,26,30-octaenyl]benzene-1,2,4-triol"
2216,49852329,"2-Octaprenyl-6-methoxy-1,4-benzoquinol",CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=C(C(=CC(=C1)O)OC)O)C)C)C)C)C)C)C)C,"2-methoxy-6-[(2E,6E,10E,14E,18E,22E,26E)-3,7,11,15,19,23,27,31-octamethyldotriaconta-2,6,10,14,18,22,26,30-octaenyl]benzene-1,4-diol"
2217,9543147,2-Oxopent-4-enoate,C=CCC(=O)C(=O)[O-],2-oxopent-4-enoate
2218,5280832,2-Octaprenylphenol,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=CC=CC=C1O)C)C)C)C)C)C)C)C,"2-[(2E,6E,10E,14E,18E,22E,26E)-3,7,11,15,19,23,27,31-octamethyldotriaconta-2,6,10,14,18,22,26,30-octaenyl]phenol"
